project_id,job_bc_code,job_bc_code_description
50167,1052.0,Five or More Family Condo
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411790,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411791,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411826,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50169,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50170,4380.0,Add/Alt Tenant Improvements
411846,1010.0,One Family Detached
411849,4380.0,Add/Alt Tenant Improvements
50174,4380.0,Add/Alt Tenant Improvements
411867,4380.0,Add/Alt Tenant Improvements
411867,4380.0,Add/Alt Tenant Improvements
411870,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411863,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411868,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411915,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411920,4333.0,Add/Alt Companion Unit/Acc Apt
50151,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
411952,4380.0,Add/Alt Tenant Improvements
411967,4342.0,"Add/Alt 3+, No Chg DU"
411996,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412007,4380.0,Add/Alt Tenant Improvements
412022,4380.0,Add/Alt Tenant Improvements
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412063,3281.0,Acc Bldg to 1 or 2 Fam 
412082,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412101,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412078,1010.0,One Family Detached
412108,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412110,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412105,4380.0,Add/Alt Tenant Improvements
412119,4380.0,Add/Alt Tenant Improvements
412125,4380.0,Add/Alt Tenant Improvements
412127,4380.0,Add/Alt Tenant Improvements
412126,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412078,1010.0,One Family Detached
412141,4373.0,Add/Alt NonRes Bldg or Struct
412155,4380.0,Add/Alt Tenant Improvements
50192,3291.0,Acc Struct to 1 or 2 Family
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50194,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412191,4380.0,Add/Alt Tenant Improvements
412195,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412200,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412218,4342.0,"Add/Alt 3+, No Chg DU"
412230,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412249,4380.0,Add/Alt Tenant Improvements
412255,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412273,4380.0,Add/Alt Tenant Improvements
412313,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412290,1010.0,One Family Detached
407058,1010.0,One Family Detached
407058,1010.0,One Family Detached
407058,1010.0,One Family Detached
407058,1010.0,One Family Detached
412331,3293.0,Pool or Spa/1 or 2 Family
412335,4380.0,Add/Alt Tenant Improvements
50208,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50210,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412349,4380.0,Add/Alt Tenant Improvements
412290,1010.0,One Family Detached
412290,1010.0,One Family Detached
412290,1010.0,One Family Detached
412356,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50212,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412365,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50213,3293.0,Pool or Spa/1 or 2 Family
412382,4380.0,Add/Alt Tenant Improvements
412383,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412384,4380.0,Add/Alt Tenant Improvements
412392,4380.0,Add/Alt Tenant Improvements
412395,4380.0,Add/Alt Tenant Improvements
412407,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412420,3291.0,Acc Struct to 1 or 2 Family
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412405,1031.0,Two Family Apartment
412479,4380.0,Add/Alt Tenant Improvements
50221,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412476,1010.0,One Family Detached
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412476,1010.0,One Family Detached
412476,1010.0,One Family Detached
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412507,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412518,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412522,4380.0,Add/Alt Tenant Improvements
412530,4380.0,Add/Alt Tenant Improvements
50225,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412539,3282.0,Acc Bldg to 3+ Fam or NonRes
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50233,4380.0,Add/Alt Tenant Improvements
412595,3281.0,Acc Bldg to 1 or 2 Fam 
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50238,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50242,3291.0,Acc Struct to 1 or 2 Family
412628,4380.0,Add/Alt Tenant Improvements
412642,3260.0,School/Educational Building
50244,4380.0,Add/Alt Tenant Improvements
412652,3295.0,ACC STRUCT- NON RES
412670,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50246,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412671,4380.0,Add/Alt Tenant Improvements
412686,4380.0,Add/Alt Tenant Improvements
412697,1052.0,Five or More Family Condo
412719,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412756,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412769,3293.0,Pool or Spa/1 or 2 Family
412766,4380.0,Add/Alt Tenant Improvements
412804,4380.0,Add/Alt Tenant Improvements
412806,4380.0,Add/Alt Tenant Improvements
412807,4380.0,Add/Alt Tenant Improvements
50252,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412808,4380.0,Add/Alt Tenant Improvements
412815,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412820,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412819,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412825,3281.0,Acc Bldg to 1 or 2 Fam 
412831,4380.0,Add/Alt Tenant Improvements
412847,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412849,4380.0,Add/Alt Tenant Improvements
412857,3291.0,Acc Struct to 1 or 2 Family
412865,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412860,4361.0,Add/Alt 1 or 2 Fam Res Garages
50265,3291.0,Acc Struct to 1 or 2 Family
412886,4373.0,Add/Alt NonRes Bldg or Struct
412890,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50267,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412895,4380.0,Add/Alt Tenant Improvements
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412905,4380.0,Add/Alt Tenant Improvements
412918,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
412919,4380.0,Add/Alt Tenant Improvements
412939,4373.0,Add/Alt NonRes Bldg or Struct
412956,3295.0,ACC STRUCT- NON RES
412952,4380.0,Add/Alt Tenant Improvements
412967,4373.0,Add/Alt NonRes Bldg or Struct
412971,4380.0,Add/Alt Tenant Improvements
412976,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413000,4380.0,Add/Alt Tenant Improvements
50268,1010.0,One Family Detached
413025,3291.0,Acc Struct to 1 or 2 Family
50275,4380.0,Add/Alt Tenant Improvements
413033,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413035,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413041,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50285,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413060,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413063,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413066,3200.0,Industrial Building
413101,4380.0,Add/Alt Tenant Improvements
413106,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413103,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413111,3291.0,Acc Struct to 1 or 2 Family
413118,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413119,3291.0,Acc Struct to 1 or 2 Family
413129,1051.0,Five or More Family Apt
413129,1051.0,Five or More Family Apt
50289,1010.0,One Family Detached
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413172,4380.0,Add/Alt Tenant Improvements
413176,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413179,4380.0,Add/Alt Tenant Improvements
413202,3293.0,Pool or Spa/1 or 2 Family
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413229,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413241,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413243,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413246,4380.0,Add/Alt Tenant Improvements
413268,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50303,1010.0,One Family Detached
413247,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413283,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413292,4342.0,"Add/Alt 3+, No Chg DU"
413306,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413314,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413354,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
413403,4380.0,Add/Alt Tenant Improvements
50317,1010.0,One Family Detached
413422,3295.0,ACC STRUCT- NON RES
413421,4380.0,Add/Alt Tenant Improvements
413435,4380.0,Add/Alt Tenant Improvements
413443,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413446,4380.0,Add/Alt Tenant Improvements
413458,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50320,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413450,4380.0,Add/Alt Tenant Improvements
374764,1051.0,Five or More Family Apt
50325,4380.0,Add/Alt Tenant Improvements
50327,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413520,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50328,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413523,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413528,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413530,1010.0,One Family Detached
413534,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413541,3295.0,ACC STRUCT- NON RES
413546,4380.0,Add/Alt Tenant Improvements
413562,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413560,3295.0,ACC STRUCT- NON RES
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413569,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413595,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413610,1010.0,One Family Detached
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413616,3281.0,Acc Bldg to 1 or 2 Fam 
413621,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413614,3292.0,Acc Struct to 3+ Fam or NonRes
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413623,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
405000,3291.0,Acc Struct to 1 or 2 Family
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413719,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413723,4373.0,Add/Alt NonRes Bldg or Struct
413726,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413729,4380.0,Add/Alt Tenant Improvements
413728,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413503,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50351,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413742,4380.0,Add/Alt Tenant Improvements
413741,4342.0,"Add/Alt 3+, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413777,3293.0,Pool or Spa/1 or 2 Family
413785,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50358,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413807,4342.0,"Add/Alt 3+, No Chg DU"
413842,4380.0,Add/Alt Tenant Improvements
413844,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413858,4380.0,Add/Alt Tenant Improvements
50364,4380.0,Add/Alt Tenant Improvements
413866,1010.0,One Family Detached
413874,1042.0,Three or Four Family Condo
413867,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413874,1042.0,Three or Four Family Condo
413874,1042.0,Three or Four Family Condo
413874,1042.0,Three or Four Family Condo
413876,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50367,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413882,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413888,4380.0,Add/Alt Tenant Improvements
413893,1010.0,One Family Detached
413893,1010.0,One Family Detached
50374,3291.0,Acc Struct to 1 or 2 Family
413962,4380.0,Add/Alt Tenant Improvements
413972,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
413992,4380.0,Add/Alt Tenant Improvements
413997,3293.0,Pool or Spa/1 or 2 Family
414009,4380.0,Add/Alt Tenant Improvements
414040,4380.0,Add/Alt Tenant Improvements
414047,4380.0,Add/Alt Tenant Improvements
414070,4380.0,Add/Alt Tenant Improvements
414072,4380.0,Add/Alt Tenant Improvements
414075,4380.0,Add/Alt Tenant Improvements
414079,4380.0,Add/Alt Tenant Improvements
50386,1031.0,Two Family Apartment
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414103,3291.0,Acc Struct to 1 or 2 Family
50386,1031.0,Two Family Apartment
414128,4380.0,Add/Alt Tenant Improvements
414132,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50386,1041.0,Three or Four Family Apt
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414134,4332.0,"Add/Alt 3+ Fam, Increase DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414161,4380.0,Add/Alt Tenant Improvements
414170,4380.0,Add/Alt Tenant Improvements
414204,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414208,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414228,4380.0,Add/Alt Tenant Improvements
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414257,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414269,4380.0,Add/Alt Tenant Improvements
413847,4380.0,Add/Alt Tenant Improvements
413847,4380.0,Add/Alt Tenant Improvements
414293,3293.0,Pool or Spa/1 or 2 Family
50410,4380.0,Add/Alt Tenant Improvements
414299,4380.0,Add/Alt Tenant Improvements
414311,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50411,4380.0,Add/Alt Tenant Improvements
414307,4380.0,Add/Alt Tenant Improvements
414316,3293.0,Pool or Spa/1 or 2 Family
50409,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414330,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414336,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414347,3295.0,ACC STRUCT- NON RES
414360,1010.0,One Family Detached
50421,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414393,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414398,4342.0,"Add/Alt 3+, No Chg DU"
414412,4380.0,Add/Alt Tenant Improvements
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414419,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414428,3291.0,Acc Struct to 1 or 2 Family
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414456,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414458,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414467,4380.0,Add/Alt Tenant Improvements
414477,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414483,4380.0,Add/Alt Tenant Improvements
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414478,1010.0,One Family Detached
47144,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414494,4342.0,"Add/Alt 3+, No Chg DU"
414491,4342.0,"Add/Alt 3+, No Chg DU"
50432,3200.0,Industrial Building
414519,3281.0,Acc Bldg to 1 or 2 Fam 
414543,4380.0,Add/Alt Tenant Improvements
50436,3293.0,Pool or Spa/1 or 2 Family
414553,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414563,4380.0,Add/Alt Tenant Improvements
414578,4380.0,Add/Alt Tenant Improvements
414588,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414602,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414644,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50451,3293.0,Pool or Spa/1 or 2 Family
50452,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414692,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414700,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414693,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414713,1010.0,One Family Detached
414714,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50456,4380.0,Add/Alt Tenant Improvements
50459,4380.0,Add/Alt Tenant Improvements
50454,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414741,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414812,4380.0,Add/Alt Tenant Improvements
413530,1010.0,One Family Detached
413530,1010.0,One Family Detached
413530,1010.0,One Family Detached
413530,1010.0,One Family Detached
413530,1010.0,One Family Detached
414855,3293.0,Pool or Spa/1 or 2 Family
414854,1020.0,One Family Attached
414866,4380.0,Add/Alt Tenant Improvements
50476,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414889,4380.0,Add/Alt Tenant Improvements
414895,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414907,4380.0,Add/Alt Tenant Improvements
414910,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414919,4380.0,Add/Alt Tenant Improvements
414920,4380.0,Add/Alt Tenant Improvements
414917,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414930,4380.0,Add/Alt Tenant Improvements
414933,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414931,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414945,3293.0,Pool or Spa/1 or 2 Family
414956,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50488,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
414979,4333.0,Add/Alt Companion Unit/Acc Apt
414988,1010.0,One Family Detached
415020,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415050,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50498,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415061,4380.0,Add/Alt Tenant Improvements
415065,4380.0,Add/Alt Tenant Improvements
409920,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415083,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415073,4380.0,Add/Alt Tenant Improvements
415105,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415097,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415117,4380.0,Add/Alt Tenant Improvements
415120,4380.0,Add/Alt Tenant Improvements
415124,3272.0,Signs - Permanent
415127,4380.0,Add/Alt Tenant Improvements
415137,4380.0,Add/Alt Tenant Improvements
50511,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415159,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50514,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415202,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415208,4380.0,Add/Alt Tenant Improvements
415203,4380.0,Add/Alt Tenant Improvements
415223,4380.0,Add/Alt Tenant Improvements
415218,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415233,4342.0,"Add/Alt 3+, No Chg DU"
415255,1010.0,One Family Detached
415266,4380.0,Add/Alt Tenant Improvements
415282,4380.0,Add/Alt Tenant Improvements
415290,4380.0,Add/Alt Tenant Improvements
415294,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415308,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50526,3200.0,Industrial Building
415331,4380.0,Add/Alt Tenant Improvements
50527,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415348,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415373,1051.0,Five or More Family Apt
415411,3293.0,Pool or Spa/1 or 2 Family
50537,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415439,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415467,2131.0,Motels and Tourist Cabins
50544,4380.0,Add/Alt Tenant Improvements
50544,4380.0,Add/Alt Tenant Improvements
415489,3293.0,Pool or Spa/1 or 2 Family
415518,4373.0,Add/Alt NonRes Bldg or Struct
415524,4380.0,Add/Alt Tenant Improvements
415528,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50545,4380.0,Add/Alt Tenant Improvements
50545,4380.0,Add/Alt Tenant Improvements
415555,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415554,3291.0,Acc Struct to 1 or 2 Family
415561,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50551,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50550,3291.0,Acc Struct to 1 or 2 Family
415587,1010.0,One Family Detached
415586,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415599,4380.0,Add/Alt Tenant Improvements
415612,4380.0,Add/Alt Tenant Improvements
415626,3293.0,Pool or Spa/1 or 2 Family
50556,3281.0,Acc Bldg to 1 or 2 Fam 
415655,1010.0,One Family Detached
50558,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415673,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415669,4380.0,Add/Alt Tenant Improvements
415679,3293.0,Pool or Spa/1 or 2 Family
415709,4380.0,Add/Alt Tenant Improvements
415720,,
415713,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415732,3295.0,ACC STRUCT- NON RES
415735,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50564,1010.0,One Family Detached
415796,4343.0,"Add/Alt Guest House, No Chg DU"
415797,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415805,1010.0,One Family Detached
415806,4380.0,Add/Alt Tenant Improvements
415805,1010.0,One Family Detached
415805,1010.0,One Family Detached
415805,1010.0,One Family Detached
415805,1010.0,One Family Detached
415805,1010.0,One Family Detached
415808,3291.0,Acc Struct to 1 or 2 Family
415816,4380.0,Add/Alt Tenant Improvements
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415815,1010.0,One Family Detached
415819,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415828,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415836,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415843,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415848,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50584,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415898,3295.0,ACC STRUCT- NON RES
50588,3293.0,Pool or Spa/1 or 2 Family
415945,3292.0,Acc Struct to 3+ Fam or NonRes
415949,4380.0,Add/Alt Tenant Improvements
415956,4380.0,Add/Alt Tenant Improvements
415967,,
415974,,
415987,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
50596,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
415986,4380.0,Add/Alt Tenant Improvements
416004,4380.0,Add/Alt Tenant Improvements
50599,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
416015,4380.0,Add/Alt Tenant Improvements
50594,4380.0,Add/Alt Tenant Improvements
416016,4380.0,Add/Alt Tenant Improvements
416072,4380.0,Add/Alt Tenant Improvements
50606,1010.0,One Family Detached
416082,1010.0,One Family Detached
416066,,
416090,4380.0,Add/Alt Tenant Improvements
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416066,,
416104,3293.0,Pool or Spa/1 or 2 Family
416116,4380.0,Add/Alt Tenant Improvements
416112,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
416149,4380.0,Add/Alt Tenant Improvements
50613,3293.0,Pool or Spa/1 or 2 Family
416157,4380.0,Add/Alt Tenant Improvements
416160,4380.0,Add/Alt Tenant Improvements
416164,,
416177,4380.0,Add/Alt Tenant Improvements
416193,4380.0,Add/Alt Tenant Improvements
416232,4380.0,Add/Alt Tenant Improvements
416235,4380.0,Add/Alt Tenant Improvements
416247,4380.0,Add/Alt Tenant Improvements
416266,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
416310,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
