species_scientific_name,species_common_name,observation_date,track_type,total_sightings,vegetation_category,location_name,reserve_name,lat,long
Canis latrans,Coyote,1996-07-15,Tracks,35,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,29,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Scat,8,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Sighting,4,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,166,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Didelphis virginiana,Opossum,1996-07-15,Tracks,2,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Procyon lotor,Raccoon,1996-07-15,Scat,1,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Procyon lotor,Raccoon,1996-07-15,Tracks,36,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,25,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Scat,3,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 3,Los Penasquitos Canyon Preserve,32.9361,117.15201699999999
Lynx rufus,Bobcat,1996-07-15,Scat,16,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Lynx rufus,Bobcat,1996-07-15,Tracks,2,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Canis latrans,Coyote,1996-07-15,Scat,82,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Canis latrans,Coyote,1996-07-15,Tracks,58,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,3,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Tracks,15,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,108,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Den/Bed Site,11,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Rub,1,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Scat,70,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Sighting,5,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,221,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Didelphis virginiana,Opossum,1996-07-15,Tracks,14,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Procyon lotor,Raccoon,1996-07-15,Scat,3,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Procyon lotor,Raccoon,1996-07-15,Tracks,51,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,14,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Tracks,3,Riparian and Bottomland Habitat,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 4,Los Penasquitos Canyon Preserve,32.933975,117.16021699999999
Lynx rufus,Bobcat,1996-07-15,Scat,5,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Lynx rufus,Bobcat,1996-07-15,Tracks,3,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Canis latrans,Coyote,1996-07-15,Scat,20,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Canis latrans,Coyote,1996-07-15,Tracks,21,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,4,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,5,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Odocoileus hemionus,Mule Deer,1996-07-15,Rub,1,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Odocoileus hemionus,Mule Deer,1996-07-15,Sighting,10,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,134,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Procyon lotor,Raccoon,1996-07-15,Tracks,4,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,1,Scrub and Chaparral,South Side PQ 1 Mile to 2.5 Mile Marker - Section: 5,Los Penasquitos Canyon Preserve,32.931458,117.167175
Lynx rufus,Bobcat,1996-07-15,Scat,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Lynx rufus,Bobcat,1996-07-15,Tracks,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Canis latrans,Coyote,1996-07-15,Scat,34,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Canis latrans,Coyote,1996-07-15,Sighting,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Canis latrans,Coyote,1996-07-15,Tracks,59,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,2,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Tracks,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,11,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Odocoileus hemionus,Mule Deer,1996-07-15,Scat,6,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Odocoileus hemionus,Mule Deer,1996-07-15,Sighting,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,202,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Didelphis virginiana,Opossum,1996-07-15,Tracks,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Procyon lotor,Raccoon,1996-07-15,Tracks,24,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,39,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 1,Los Penasquitos Canyon Preserve,32.930341999999996,117.168217
Lepus californicus,Black Tailed Jackrabbit,1996-07-15,Scat,2,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Lynx rufus,Bobcat,1996-07-15,Scat,31,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Lynx rufus,Bobcat,1996-07-15,Tracks,8,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Canis latrans,Coyote,1996-07-15,Scat,136,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Canis latrans,Coyote,1996-07-15,Tracks,117,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Tracks,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,14,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Den/Bed Site,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Fur/Hair,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Rub,2,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Scat,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Sighting,2,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,233,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Didelphis virginiana,Opossum,1996-07-15,Tracks,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Procyon lotor,Raccoon,1996-07-15,Scat,6,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Procyon lotor,Raccoon,1996-07-15,Tracks,16,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,107,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Neotoma lepida,Woodrat/Packrat,1996-07-15,Scat,1,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Neotoma lepida,Woodrat/Packrat,1996-07-15,Tracks,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",South Side PQ 2.5 Mile to Waterfall - Section: 2,Los Penasquitos Canyon Preserve,32.928258,117.17155
Lynx rufus,Bobcat,1996-07-15,Scat,8,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Lynx rufus,Bobcat,1996-07-15,Tracks,17,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Canis latrans,Coyote,1996-07-15,Scat,51,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Canis latrans,Coyote,1996-07-15,Tracks,48,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,3,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Tracks,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Mustela frenata,Long Tailed Weasel,1996-07-15,Tracks,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Odocoileus hemionus,Mule Deer,1996-07-15,Browse,6,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Odocoileus hemionus,Mule Deer,1996-07-15,Den/Bed Site,2,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Odocoileus hemionus,Mule Deer,1996-07-15,Rub,10,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Odocoileus hemionus,Mule Deer,1996-07-15,Scat,3,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Odocoileus hemionus,Mule Deer,1996-07-15,Tracks,186,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Didelphis virginiana,Opossum,1996-07-15,Tracks,2,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Procyon lotor,Raccoon,1996-07-15,Scat,3,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Procyon lotor,Raccoon,1996-07-15,Tracks,16,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Den/Bed Site,61,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Sighting,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Neotoma lepida,Woodrat/Packrat,1996-07-15,Tracks,7,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 3,Los Penasquitos Canyon Preserve,32.92655,117.17549199999999
Lepus californicus,Black Tailed Jackrabbit,1996-07-15,Scat,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
Lynx rufus,Bobcat,1996-07-15,Scat,2,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
Lynx rufus,Bobcat,1996-07-15,Tracks,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
Canis latrans,Coyote,1996-07-15,Scat,15,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
Canis latrans,Coyote,1996-07-15,Tracks,13,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
Urocyon cinereoargenteus,Gray Fox,1996-07-15,Scat,1,Scrub and Chaparral,South Side PQ 2.5 Mile to Waterfall - Section: 4,Los Penasquitos Canyon Preserve,32.926970000000004,117.17711000000001
